message_id,author_id,message_time
980227070036693022,432374229753790496,"2022-05-28 21:52:25.235000+00:00"
980227078202998896,934247324891377724,"2022-05-28 21:52:27.182000+00:00"
980227177406677043,934247324891377724,"2022-05-28 21:52:50.834000+00:00"
980227218246623333,922220490259574785,"2022-05-28 21:53:00.571000+00:00"
980227227675410452,184315191876517888,"2022-05-28 21:53:02.819000+00:00"
980227481376292955,934247324891377724,"2022-05-28 21:54:03.306000+00:00"
980227572128440331,922220490259574785,"2022-05-28 21:54:24.943000+00:00"
980227830367527003,934247324891377724,"2022-05-28 21:55:26.512000+00:00"
980227847207665744,799317094813663249,"2022-05-28 21:55:30.527000+00:00"
980228443050491964,934247324891377724,"2022-05-28 21:57:52.587000+00:00"
980230468085620747,799317094813663249,"2022-05-28 22:05:55.393000+00:00"
980230878984814668,890401586029948999,"2022-05-28 22:07:33.359000+00:00"
980231393298776085,887523569733615626,"2022-05-28 22:09:35.981000+00:00"
980231945986387978,934247324891377724,"2022-05-28 22:11:47.752000+00:00"
980232975574777886,584214196086898698,"2022-05-28 22:15:53.225000+00:00"
980234802626175037,772183818533863434,"2022-05-28 22:23:08.828000+00:00"
980235094553919559,934247324891377724,"2022-05-28 22:24:18.429000+00:00"
980236919533367376,934247324891377724,"2022-05-28 22:31:33.538000+00:00"
980241081453117480,799317094813663249,"2022-05-28 22:48:05.817000+00:00"
980241626402263050,934247324891377724,"2022-05-28 22:50:15.743000+00:00"
980241764021583972,799317094813663249,"2022-05-28 22:50:48.554000+00:00"
980241981810814987,934247324891377724,"2022-05-28 22:51:40.479000+00:00"
980242115051261982,970835881256681522,"2022-05-28 22:52:12.246000+00:00"
980242279480578049,934247324891377724,"2022-05-28 22:52:51.449000+00:00"
980243202097442866,970835881256681522,"2022-05-28 22:56:31.418000+00:00"
980244720611622983,805504478802870343,"2022-05-28 23:02:33.460000+00:00"
980244743525105754,934247324891377724,"2022-05-28 23:02:38.923000+00:00"
980244757823500329,970835881256681522,"2022-05-28 23:02:42.332000+00:00"
980244918024945684,970835881256681522,"2022-05-28 23:03:20.527000+00:00"
980244979479879740,805504478802870343,"2022-05-28 23:03:35.179000+00:00"
980245047129804880,970835881256681522,"2022-05-28 23:03:51.308000+00:00"
980245148468391936,805504478802870343,"2022-05-28 23:04:15.469000+00:00"
980245217489858640,934247324891377724,"2022-05-28 23:04:31.925000+00:00"
980245222355259403,970835881256681522,"2022-05-28 23:04:33.085000+00:00"
980245274708566126,970835881256681522,"2022-05-28 23:04:45.567000+00:00"
980245354521972826,805504478802870343,"2022-05-28 23:05:04.596000+00:00"
980245423010775080,934247324891377724,"2022-05-28 23:05:20.925000+00:00"
980245423564398623,890401586029948999,"2022-05-28 23:05:21.057000+00:00"
980245468737056798,934247324891377724,"2022-05-28 23:05:31.827000+00:00"
980245481013792888,970835881256681522,"2022-05-28 23:05:34.754000+00:00"
980245516770226237,934247324891377724,"2022-05-28 23:05:43.279000+00:00"
980245627583750176,970835881256681522,"2022-05-28 23:06:09.699000+00:00"
980245740175642656,934247324891377724,"2022-05-28 23:06:36.543000+00:00"
980245862829686804,805504478802870343,"2022-05-28 23:07:05.786000+00:00"
980246198734688256,805504478802870343,"2022-05-28 23:08:25.872000+00:00"
980246377332342874,970835881256681522,"2022-05-28 23:09:08.453000+00:00"
980246406881226772,934247324891377724,"2022-05-28 23:09:15.498000+00:00"
980248535335333888,481823299127738391,"2022-05-28 23:17:42.961000+00:00"
980248863279566858,805504478802870343,"2022-05-28 23:19:01.149000+00:00"
980249475840893038,805504478802870343,"2022-05-28 23:21:27.195000+00:00"
980249960270405632,934247324891377724,"2022-05-28 23:23:22.692000+00:00"
980250618927124510,805504478802870343,"2022-05-28 23:25:59.728000+00:00"
980252047993602139,934247324891377724,"2022-05-28 23:31:40.444000+00:00"
980255095373578270,892813211869536277,"2022-05-28 23:43:46.996000+00:00"
980255173337284638,934247324891377724,"2022-05-28 23:44:05.584000+00:00"
980257626917072957,805504478802870343,"2022-05-28 23:53:50.563000+00:00"
980258403366617139,934247324891377724,"2022-05-28 23:56:55.683000+00:00"
980259221327204382,970368968663646239,"2022-05-29 00:00:10.700000+00:00"
980268160349532210,313384476212330497,"2022-05-29 00:35:41.929000+00:00"
980270283824979988,934247324891377724,"2022-05-29 00:44:08.205000+00:00"
980270960567541760,313384476212330497,"2022-05-29 00:46:49.553000+00:00"
980271613146722306,934247324891377724,"2022-05-29 00:49:25.140000+00:00"
980274945395408926,754716780081184770,"2022-05-29 01:02:39.610000+00:00"
980275718036537374,934247324891377724,"2022-05-29 01:05:43.822000+00:00"
980280758415532082,934247324891377724,"2022-05-29 01:25:45.542000+00:00"
980281798632288336,890401586029948999,"2022-05-29 01:29:53.549000+00:00"
980284220620550144,397041131352883210,"2022-05-29 01:39:30.996000+00:00"
980284222159876146,967543769668911124,"2022-05-29 01:39:31.363000+00:00"
980287319758217286,890401586029948999,"2022-05-29 01:51:49.888000+00:00"
980287322320957460,967543769668911124,"2022-05-29 01:51:50.499000+00:00"
980293551235694614,593912053572304936,"2022-05-29 02:16:35.588000+00:00"
980293619388940379,593912053572304936,"2022-05-29 02:16:51.837000+00:00"
980293721570562048,593912053572304936,"2022-05-29 02:17:16.199000+00:00"
980294013657710602,883029439657693225,"2022-05-29 02:18:25.838000+00:00"
980294627607326752,934247324891377724,"2022-05-29 02:20:52.215000+00:00"
980294860231835738,934247324891377724,"2022-05-29 02:21:47.677000+00:00"
980295371567804456,461678910661328898,"2022-05-29 02:23:49.589000+00:00"
980295538366894100,934247324891377724,"2022-05-29 02:24:29.357000+00:00"
980296803234766859,890401586029948999,"2022-05-29 02:29:30.925000+00:00"
980296897078108190,890401586029948999,"2022-05-29 02:29:53.299000+00:00"
980296899796037673,967543769668911124,"2022-05-29 02:29:53.947000+00:00"
980296938949840986,890401586029948999,"2022-05-29 02:30:03.282000+00:00"
980296941604843620,967543769668911124,"2022-05-29 02:30:03.915000+00:00"
980298247857905755,397041131352883210,"2022-05-29 02:35:15.350000+00:00"
980298249443360778,967543769668911124,"2022-05-29 02:35:15.728000+00:00"
980298290216177695,397041131352883210,"2022-05-29 02:35:25.449000+00:00"
980298609654382642,397041131352883210,"2022-05-29 02:36:41.609000+00:00"
980298865339138068,934247324891377724,"2022-05-29 02:37:42.569000+00:00"
980298867008503818,934247324891377724,"2022-05-29 02:37:42.967000+00:00"
980298868031881326,967543769668911124,"2022-05-29 02:37:43.211000+00:00"
980298871043403786,967543769668911124,"2022-05-29 02:37:43.929000+00:00"
980298934943641670,934247324891377724,"2022-05-29 02:37:59.164000+00:00"
980298937888014366,967543769668911124,"2022-05-29 02:37:59.866000+00:00"
980299032209551440,397041131352883210,"2022-05-29 02:38:22.354000+00:00"
980299177378598942,397041131352883210,"2022-05-29 02:38:56.965000+00:00"
980299190355767376,397041131352883210,"2022-05-29 02:39:00.059000+00:00"
980299191920255017,967543769668911124,"2022-05-29 02:39:00.432000+00:00"
980299383193096212,934247324891377724,"2022-05-29 02:39:46.035000+00:00"
980299746856022096,934247324891377724,"2022-05-29 02:41:12.739000+00:00"
980300390753005648,593912053572304936,"2022-05-29 02:43:46.256000+00:00"
980301994176679997,890401586029948999,"2022-05-29 02:50:08.542000+00:00"
980301998639419462,967543769668911124,"2022-05-29 02:50:09.606000+00:00"
980302013386588170,879935239294681108,"2022-05-29 02:50:13.122000+00:00"
980302015219519549,967543769668911124,"2022-05-29 02:50:13.559000+00:00"
980302092998676500,879935239294681108,"2022-05-29 02:50:32.103000+00:00"
980302310326562897,934247324891377724,"2022-05-29 02:51:23.918000+00:00"
980302593819541535,879935239294681108,"2022-05-29 02:52:31.508000+00:00"
980303666248564747,934247324891377724,"2022-05-29 02:56:47.195000+00:00"
980304192512073748,879935239294681108,"2022-05-29 02:58:52.666000+00:00"
980304780394123274,260725886804819968,"2022-05-29 03:01:12.828000+00:00"
980304990784593950,879935239294681108,"2022-05-29 03:02:02.989000+00:00"
980305456541093948,879935239294681108,"2022-05-29 03:03:54.034000+00:00"
980305757553700864,879935239294681108,"2022-05-29 03:05:05.801000+00:00"
980305977649807390,902224338634301471,"2022-05-29 03:05:58.276000+00:00"
980306068586500126,895490539976265768,"2022-05-29 03:06:19.957000+00:00"
980306680506105878,879935239294681108,"2022-05-29 03:08:45.850000+00:00"
980306950401171516,940947182092181554,"2022-05-29 03:09:50.198000+00:00"
980307036313116722,895953014672723968,"2022-05-29 03:10:10.681000+00:00"
980307218752741406,879935239294681108,"2022-05-29 03:10:54.178000+00:00"
980307279880519720,934247324891377724,"2022-05-29 03:11:08.752000+00:00"
980307308070469642,879935239294681108,"2022-05-29 03:11:15.473000+00:00"
980307361895952454,942647004385923092,"2022-05-29 03:11:28.306000+00:00"
980308332260765738,879935239294681108,"2022-05-29 03:15:19.659000+00:00"
980309220937334844,220999589711446016,"2022-05-29 03:18:51.536000+00:00"
980310017137852416,895490539976265768,"2022-05-29 03:22:01.365000+00:00"
980310243647053895,801462961834819633,"2022-05-29 03:22:55.369000+00:00"
980311058336079872,801462961834819633,"2022-05-29 03:26:09.606000+00:00"
980311388373258280,652989774688419890,"2022-05-29 03:27:28.293000+00:00"
980311589829869578,879935239294681108,"2022-05-29 03:28:16.324000+00:00"
980315469481390130,692373752721178695,"2022-05-29 03:43:41.305000+00:00"
980316213735464960,891134267239829565,"2022-05-29 03:46:38.749000+00:00"
980316346598453288,879935239294681108,"2022-05-29 03:47:10.426000+00:00"
980319611645992980,970368968663646239,"2022-05-29 04:00:08.874000+00:00"
980319705204158464,692373752721178695,"2022-05-29 04:00:31.180000+00:00"
980320048012996688,220999589711446016,"2022-05-29 04:01:52.912000+00:00"
980320057051709501,220999589711446016,"2022-05-29 04:01:55.067000+00:00"
980320287188975616,927756323670609970,"2022-05-29 04:02:49.936000+00:00"
980320288929620059,967543769668911124,"2022-05-29 04:02:50.351000+00:00"
980320297259511888,692373752721178695,"2022-05-29 04:02:52.337000+00:00"
980320341706571867,731598604325617665,"2022-05-29 04:03:02.934000+00:00"
980320382902992906,692373752721178695,"2022-05-29 04:03:12.756000+00:00"
980320391459381318,879935239294681108,"2022-05-29 04:03:14.796000+00:00"
980320923599118398,521287067066433547,"2022-05-29 04:05:21.668000+00:00"
980323303040368701,220999589711446016,"2022-05-29 04:14:48.971000+00:00"
980326490224853003,934247324891377724,"2022-05-29 04:27:28.855000+00:00"
980332614265237504,808825260568346675,"2022-05-29 04:51:48.940000+00:00"
980332631495409705,808825260568346675,"2022-05-29 04:51:53.048000+00:00"
980333446914256956,884721604880392192,"2022-05-29 04:55:07.459000+00:00"
980333531660185600,884721604880392192,"2022-05-29 04:55:27.664000+00:00"
980333563239100416,747991714383528057,"2022-05-29 04:55:35.193000+00:00"
980333656876924938,808825260568346675,"2022-05-29 04:55:57.518000+00:00"
980333814205276243,456226577798135808,"2022-05-29 04:56:35.028000+00:00"
980333838569988158,808825260568346675,"2022-05-29 04:56:40.837000+00:00"
980333915669671997,884721604880392192,"2022-05-29 04:56:59.219000+00:00"
980334012008632370,934247324891377724,"2022-05-29 04:57:22.188000+00:00"
980334144334729218,883029439657693225,"2022-05-29 04:57:53.737000+00:00"
980334317194608690,883029439657693225,"2022-05-29 04:58:34.950000+00:00"
980334471272353822,934247324891377724,"2022-05-29 04:59:11.685000+00:00"
980334499139317840,808825260568346675,"2022-05-29 04:59:18.329000+00:00"
980334510325506078,747991714383528057,"2022-05-29 04:59:20.996000+00:00"
980334570568290324,883029439657693225,"2022-05-29 04:59:35.359000+00:00"
980334612993675284,808825260568346675,"2022-05-29 04:59:45.474000+00:00"
980334636288860201,879935239294681108,"2022-05-29 04:59:51.028000+00:00"
980334751921623050,934247324891377724,"2022-05-29 05:00:18.597000+00:00"
980334875884277801,883029439657693225,"2022-05-29 05:00:48.152000+00:00"
980335006398435369,879935239294681108,"2022-05-29 05:01:19.269000+00:00"
980335080528547860,883029439657693225,"2022-05-29 05:01:36.943000+00:00"
980335155489161226,883029439657693225,"2022-05-29 05:01:54.815000+00:00"
980335174350934036,747991714383528057,"2022-05-29 05:01:59.312000+00:00"
980335191623094292,934247324891377724,"2022-05-29 05:02:03.430000+00:00"
980335277551804456,934247324891377724,"2022-05-29 05:02:23.917000+00:00"
980335307549474816,883029439657693225,"2022-05-29 05:02:31.069000+00:00"
980335338285330482,539049894233636875,"2022-05-29 05:02:38.397000+00:00"
980335382589734942,747991714383528057,"2022-05-29 05:02:48.960000+00:00"
980335422985080892,883029439657693225,"2022-05-29 05:02:58.591000+00:00"
980335547228782623,879935239294681108,"2022-05-29 05:03:28.213000+00:00"
980335555478974514,883029439657693225,"2022-05-29 05:03:30.180000+00:00"
980335591277359154,879935239294681108,"2022-05-29 05:03:38.715000+00:00"
980335596671205397,883029439657693225,"2022-05-29 05:03:40.001000+00:00"
980335597891772416,934247324891377724,"2022-05-29 05:03:40.292000+00:00"
980335616829030411,808825260568346675,"2022-05-29 05:03:44.807000+00:00"
980335641059524628,934247324891377724,"2022-05-29 05:03:50.584000+00:00"
980335703638540289,883029439657693225,"2022-05-29 05:04:05.504000+00:00"
980335735053881345,879935239294681108,"2022-05-29 05:04:12.994000+00:00"
980335761314431006,883029439657693225,"2022-05-29 05:04:19.255000+00:00"
980335823566299226,934247324891377724,"2022-05-29 05:04:34.097000+00:00"
980335829308289034,879935239294681108,"2022-05-29 05:04:35.466000+00:00"
980335945075294230,539049894233636875,"2022-05-29 05:05:03.067000+00:00"
980336010577723462,879935239294681108,"2022-05-29 05:05:18.684000+00:00"
980336159320322059,934247324891377724,"2022-05-29 05:05:54.147000+00:00"
980336215859527682,934247324891377724,"2022-05-29 05:06:07.627000+00:00"
980336309547708436,747991714383528057,"2022-05-29 05:06:29.964000+00:00"
980336354787471390,934247324891377724,"2022-05-29 05:06:40.750000+00:00"
980336407337926726,747991714383528057,"2022-05-29 05:06:53.279000+00:00"
980336471640772638,747991714383528057,"2022-05-29 05:07:08.610000+00:00"
980336484525682699,934247324891377724,"2022-05-29 05:07:11.682000+00:00"
980336507271381012,934247324891377724,"2022-05-29 05:07:17.105000+00:00"
980336620832194570,879935239294681108,"2022-05-29 05:07:44.180000+00:00"
980336871336992768,747991714383528057,"2022-05-29 05:08:43.905000+00:00"
980337085665931274,934247324891377724,"2022-05-29 05:09:35.005000+00:00"
980337252897001482,747991714383528057,"2022-05-29 05:10:14.876000+00:00"
980337719202943017,934247324891377724,"2022-05-29 05:12:06.052000+00:00"
980338939091103754,747991714383528057,"2022-05-29 05:16:56.896000+00:00"
980339234126839858,826939998632804422,"2022-05-29 05:18:07.238000+00:00"
980339406823116860,879935239294681108,"2022-05-29 05:18:48.412000+00:00"
980339749057351770,934247324891377724,"2022-05-29 05:20:10.007000+00:00"
980339815599980574,879935239294681108,"2022-05-29 05:20:25.872000+00:00"
980347378487943189,828649849129926667,"2022-05-29 05:50:29.005000+00:00"
980350888046632970,492958661375688724,"2022-05-29 06:04:25.749000+00:00"
980354999743819817,879935239294681108,"2022-05-29 06:20:46.054000+00:00"
980358652345065482,875970541905911858,"2022-05-29 06:35:16.902000+00:00"
980364465746890772,801502024201011271,"2022-05-29 06:58:22.925000+00:00"
980370507243327498,532198375593082911,"2022-05-29 07:22:23.330000+00:00"
980370523810848798,532198375593082911,"2022-05-29 07:22:27.280000+00:00"
980371049931743256,876808477048176662,"2022-05-29 07:24:32.717000+00:00"
980380014149251092,970368968663646239,"2022-05-29 08:00:09.953000+00:00"
980399914620186676,934635369507475477,"2022-05-29 09:19:14.595000+00:00"
980405171622408223,276816117501132810,"2022-05-29 09:40:07.962000+00:00"
980411514852872202,934635369507475477,"2022-05-29 10:05:20.306000+00:00"
980422687006539790,721457299734134805,"2022-05-29 10:49:43.955000+00:00"
980424589748342824,282642104969330688,"2022-05-29 10:57:17.604000+00:00"
980426561092194366,721457299734134805,"2022-05-29 11:05:07.609000+00:00"
980426734329552928,282642104969330688,"2022-05-29 11:05:48.912000+00:00"
980432428680224838,890401586029948999,"2022-05-29 11:28:26.551000+00:00"
980432464457650248,512926466124677122,"2022-05-29 11:28:35.081000+00:00"
980432476063285258,890401586029948999,"2022-05-29 11:28:37.848000+00:00"
980433000103817246,890401586029948999,"2022-05-29 11:30:42.789000+00:00"
980433083645972490,890401586029948999,"2022-05-29 11:31:02.707000+00:00"
980433286008549377,890401586029948999,"2022-05-29 11:31:50.954000+00:00"
980433500329095218,512926466124677122,"2022-05-29 11:32:42.052000+00:00"
980433837580501092,915058775751266314,"2022-05-29 11:34:02.459000+00:00"
980433867850780735,890401586029948999,"2022-05-29 11:34:09.676000+00:00"
980434053301940254,512926466124677122,"2022-05-29 11:34:53.891000+00:00"
980434073489121290,890401586029948999,"2022-05-29 11:34:58.704000+00:00"
980434116002578503,512926466124677122,"2022-05-29 11:35:08.840000+00:00"
980434473873190932,890401586029948999,"2022-05-29 11:36:34.163000+00:00"
980435079878828032,512926466124677122,"2022-05-29 11:38:58.646000+00:00"
980435385828130857,890401586029948999,"2022-05-29 11:40:11.590000+00:00"
980435447123689472,512926466124677122,"2022-05-29 11:40:26.204000+00:00"
980435658969604106,890401586029948999,"2022-05-29 11:41:16.712000+00:00"
980437697455857674,843744173211385927,"2022-05-29 11:49:22.725000+00:00"
980438632588517407,890401586029948999,"2022-05-29 11:53:05.678000+00:00"
980440420167340082,970368968663646239,"2022-05-29 12:00:11.870000+00:00"
980445673138819092,890401586029948999,"2022-05-29 12:21:04.276000+00:00"
980445676230041732,967543769668911124,"2022-05-29 12:21:05.013000+00:00"
980448851192315934,615227972231888921,"2022-05-29 12:33:41.983000+00:00"
980451287609016340,282642104969330688,"2022-05-29 12:43:22.870000+00:00"
980451423126970378,615227972231888921,"2022-05-29 12:43:55.180000+00:00"
980452796262387732,282642104969330688,"2022-05-29 12:49:22.561000+00:00"
980452922515148810,615227972231888921,"2022-05-29 12:49:52.662000+00:00"
980453707202330644,862888232270430208,"2022-05-29 12:52:59.746000+00:00"
980458540659539968,803855066049413180,"2022-05-29 13:12:12.132000+00:00"
980462138005004339,693888247692132382,"2022-05-29 13:26:29.806000+00:00"
980463917916647548,456226577798135808,"2022-05-29 13:33:34.170000+00:00"
980464035801759774,456226577798135808,"2022-05-29 13:34:02.276000+00:00"
980465521185128468,696722779965489183,"2022-05-29 13:39:56.419000+00:00"
980466689189744641,934247324891377724,"2022-05-29 13:44:34.893000+00:00"
980467124227158056,934247324891377724,"2022-05-29 13:46:18.614000+00:00"
980468029680922656,728103011464904706,"2022-05-29 13:49:54.491000+00:00"
980468712882724934,422023638217392129,"2022-05-29 13:52:37.379000+00:00"
980473431617310852,835189515235885097,"2022-05-29 14:11:22.413000+00:00"
980473594079485962,934247324891377724,"2022-05-29 14:12:01.147000+00:00"
980473929657385060,835189515235885097,"2022-05-29 14:13:21.155000+00:00"
980474060016349274,456226577798135808,"2022-05-29 14:13:52.235000+00:00"
980474259379986432,934247324891377724,"2022-05-29 14:14:39.767000+00:00"
980474493795467264,934247324891377724,"2022-05-29 14:15:35.656000+00:00"
980475302239154216,835189515235885097,"2022-05-29 14:18:48.404000+00:00"
980475307276525638,808825260568346675,"2022-05-29 14:18:49.605000+00:00"
980475326285115472,808825260568346675,"2022-05-29 14:18:54.137000+00:00"
980475923931467818,808825260568346675,"2022-05-29 14:21:16.627000+00:00"
980475968852471818,884721604880392192,"2022-05-29 14:21:27.337000+00:00"
980476150562291742,521287067066433547,"2022-05-29 14:22:10.660000+00:00"
980476161471701012,835189515235885097,"2022-05-29 14:22:13.261000+00:00"
980476353608548382,884721604880392192,"2022-05-29 14:22:59.070000+00:00"
980476384579313724,934247324891377724,"2022-05-29 14:23:06.454000+00:00"
980476481887174676,934247324891377724,"2022-05-29 14:23:29.654000+00:00"
980476511775764600,884721604880392192,"2022-05-29 14:23:36.780000+00:00"
980476662170931321,884721604880392192,"2022-05-29 14:24:12.637000+00:00"
980476688997711932,934247324891377724,"2022-05-29 14:24:19.033000+00:00"
980476891104428123,521287067066433547,"2022-05-29 14:25:07.219000+00:00"
980476920112218205,835189515235885097,"2022-05-29 14:25:14.135000+00:00"
980477165999104010,934247324891377724,"2022-05-29 14:26:12.759000+00:00"
980477191173316709,531166447125397504,"2022-05-29 14:26:18.761000+00:00"
980477796931481641,931138609963212810,"2022-05-29 14:28:43.185000+00:00"
980478420494471289,884721604880392192,"2022-05-29 14:31:11.854000+00:00"
980478879116447794,808825260568346675,"2022-05-29 14:33:01.198000+00:00"
980478932669329438,884721604880392192,"2022-05-29 14:33:13.966000+00:00"
980478977951019029,521287067066433547,"2022-05-29 14:33:24.762000+00:00"
980479030430162986,884721604880392192,"2022-05-29 14:33:37.274000+00:00"
980479085669122178,209689396545454080,"2022-05-29 14:33:50.444000+00:00"
980479209094926356,531166447125397504,"2022-05-29 14:34:19.871000+00:00"
980479242603225128,835189515235885097,"2022-05-29 14:34:27.860000+00:00"
980479537823490080,934247324891377724,"2022-05-29 14:35:38.246000+00:00"
980479602323501096,934247324891377724,"2022-05-29 14:35:53.624000+00:00"
980479612062695495,931305629962874921,"2022-05-29 14:35:55.946000+00:00"
980479743143075860,884721604880392192,"2022-05-29 14:36:27.198000+00:00"
980480127299375144,890401586029948999,"2022-05-29 14:37:58.788000+00:00"
980480350641860658,934247324891377724,"2022-05-29 14:38:52.037000+00:00"
980480443637964821,934247324891377724,"2022-05-29 14:39:14.209000+00:00"
980480686643380256,890401586029948999,"2022-05-29 14:40:12.146000+00:00"
980481041691209768,884721604880392192,"2022-05-29 14:41:36.796000+00:00"
980481149472239636,934247324891377724,"2022-05-29 14:42:02.493000+00:00"
980481357421629510,934247324891377724,"2022-05-29 14:42:52.072000+00:00"
980481383099150346,884721604880392192,"2022-05-29 14:42:58.194000+00:00"
980482293674164294,425412257837613058,"2022-05-29 14:46:35.292000+00:00"
980482452818624534,934247324891377724,"2022-05-29 14:47:13.235000+00:00"
980482615264026624,934247324891377724,"2022-05-29 14:47:51.965000+00:00"
980482668833673316,425412257837613058,"2022-05-29 14:48:04.737000+00:00"
980482906214531123,934247324891377724,"2022-05-29 14:49:01.333000+00:00"
980483538254192690,934247324891377724,"2022-05-29 14:51:32.023000+00:00"
980484255182385152,934247324891377724,"2022-05-29 14:54:22.952000+00:00"
980484295888097340,835189515235885097,"2022-05-29 14:54:32.657000+00:00"
980484466340405318,934247324891377724,"2022-05-29 14:55:13.296000+00:00"
980484561635004436,934247324891377724,"2022-05-29 14:55:36.016000+00:00"
980484639800053770,835189515235885097,"2022-05-29 14:55:54.652000+00:00"
980484815386185819,934247324891377724,"2022-05-29 14:56:36.515000+00:00"
980484857413115925,934247324891377724,"2022-05-29 14:56:46.535000+00:00"
980485229900890222,883029439657693225,"2022-05-29 14:58:15.343000+00:00"
980485343344209970,934247324891377724,"2022-05-29 14:58:42.390000+00:00"
980485390089732107,934247324891377724,"2022-05-29 14:58:53.535000+00:00"
980485658651033610,934247324891377724,"2022-05-29 14:59:57.565000+00:00"
980485709121069076,883029439657693225,"2022-05-29 15:00:09.598000+00:00"
980485876205379725,883029439657693225,"2022-05-29 15:00:49.434000+00:00"
980485986045808641,934247324891377724,"2022-05-29 15:01:15.622000+00:00"
980485997928251472,883029439657693225,"2022-05-29 15:01:18.455000+00:00"
980486032501927996,934247324891377724,"2022-05-29 15:01:26.698000+00:00"
980486630496415744,883029439657693225,"2022-05-29 15:03:49.271000+00:00"
980486704785944616,799317094813663249,"2022-05-29 15:04:06.983000+00:00"
980486757629972491,242251359787810816,"2022-05-29 15:04:19.582000+00:00"
980486780727988305,152912067572137984,"2022-05-29 15:04:25.089000+00:00"
980486820716486767,934247324891377724,"2022-05-29 15:04:34.623000+00:00"
980486939742441493,883029439657693225,"2022-05-29 15:05:03.001000+00:00"
980487068469829632,733057892952834183,"2022-05-29 15:05:33.692000+00:00"
980487108668063755,324785094244171787,"2022-05-29 15:05:43.276000+00:00"
980487266654904380,805597321081126953,"2022-05-29 15:06:20.943000+00:00"
980487917195640912,909536174790553611,"2022-05-29 15:08:56.044000+00:00"
980488320381513788,934247324891377724,"2022-05-29 15:10:32.171000+00:00"
980488668915576882,684156451622748180,"2022-05-29 15:11:55.268000+00:00"
980488922658398218,909536174790553611,"2022-05-29 15:12:55.765000+00:00"
980489187935539250,440913213404741643,"2022-05-29 15:13:59.012000+00:00"
980489530870231080,909536174790553611,"2022-05-29 15:15:20.774000+00:00"
980489533537792021,896960786298195968,"2022-05-29 15:15:21.410000+00:00"
980489636155650138,934247324891377724,"2022-05-29 15:15:45.876000+00:00"
980489691650465793,747991714383528057,"2022-05-29 15:15:59.107000+00:00"
980489721434238986,896960786298195968,"2022-05-29 15:16:06.208000+00:00"
980489757756903474,225090723622420480,"2022-05-29 15:16:14.868000+00:00"
980490100314103968,934247324891377724,"2022-05-29 15:17:36.540000+00:00"
980490169415262249,456226577798135808,"2022-05-29 15:17:53.015000+00:00"
980490180630831136,934247324891377724,"2022-05-29 15:17:55.689000+00:00"
980490260351975434,456226577798135808,"2022-05-29 15:18:14.696000+00:00"
980490328618459167,934247324891377724,"2022-05-29 15:18:30.972000+00:00"
980490338961600512,808825260568346675,"2022-05-29 15:18:33.438000+00:00"
980490343688601600,225090723622420480,"2022-05-29 15:18:34.565000+00:00"
980490349636116551,456226577798135808,"2022-05-29 15:18:35.983000+00:00"
980490376488038440,456226577798135808,"2022-05-29 15:18:42.385000+00:00"
980490428040249374,896960786298195968,"2022-05-29 15:18:54.676000+00:00"
980490447447277578,934247324891377724,"2022-05-29 15:18:59.303000+00:00"
980490530767126639,456226577798135808,"2022-05-29 15:19:19.168000+00:00"
980490554402029698,934247324891377724,"2022-05-29 15:19:24.803000+00:00"
980490633993154590,456226577798135808,"2022-05-29 15:19:43.779000+00:00"
980490709855506482,934247324891377724,"2022-05-29 15:20:01.866000+00:00"
980490778210078730,896960786298195968,"2022-05-29 15:20:18.163000+00:00"
980490803883438151,456226577798135808,"2022-05-29 15:20:24.284000+00:00"
980491564457545739,835189515235885097,"2022-05-29 15:23:25.619000+00:00"
980491975750991872,934247324891377724,"2022-05-29 15:25:03.679000+00:00"
980492206672605244,934247324891377724,"2022-05-29 15:25:58.735000+00:00"
980493218259021865,587854593044774924,"2022-05-29 15:29:59.916000+00:00"
980493284495470602,934247324891377724,"2022-05-29 15:30:15.708000+00:00"
980493351017119764,805504478802870343,"2022-05-29 15:30:31.568000+00:00"
980493351797260298,934247324891377724,"2022-05-29 15:30:31.754000+00:00"
980493401604620329,805504478802870343,"2022-05-29 15:30:43.629000+00:00"
980493764822970439,934247324891377724,"2022-05-29 15:32:10.227000+00:00"
980493858255282257,934247324891377724,"2022-05-29 15:32:32.503000+00:00"
980493901800538172,805504478802870343,"2022-05-29 15:32:42.885000+00:00"
980494531189428265,934247324891377724,"2022-05-29 15:35:12.943000+00:00"
980495605342306354,397041131352883210,"2022-05-29 15:39:29.041000+00:00"
980495946838311002,805504478802870343,"2022-05-29 15:40:50.460000+00:00"
980496263843835914,934247324891377724,"2022-05-29 15:42:06.040000+00:00"
980496510666039306,934247324891377724,"2022-05-29 15:43:04.887000+00:00"
980496642035818496,805504478802870343,"2022-05-29 15:43:36.208000+00:00"
980496729579335761,934247324891377724,"2022-05-29 15:43:57.080000+00:00"
980497265850454037,835189515235885097,"2022-05-29 15:46:04.937000+00:00"
980497575843082361,397041131352883210,"2022-05-29 15:47:18.845000+00:00"
980497900096340002,965862212189159455,"2022-05-29 15:48:36.153000+00:00"
980497909437046864,934247324891377724,"2022-05-29 15:48:38.380000+00:00"
980498034913841212,965862212189159455,"2022-05-29 15:49:08.296000+00:00"
980498067524562974,965862212189159455,"2022-05-29 15:49:16.071000+00:00"
980498156565458944,835189515235885097,"2022-05-29 15:49:37.300000+00:00"
